BASE DER. P/ SILVIN;1;37;12.27
BOBINA;1;37;76.84
BOLSA DE AIRE CORTA P/ CABINA;1;37;49.81
BOMBA ACHICADORA;1;37;418
BOMBA CENTRAL FRENOS;1;37;141.91
BOMBA DE ACEITE;1;37;188.25
BOMBA DE ACEITE 15010-43G04;1;37;78.53
BOMBA PARA DIRECCIÓN HIDRÁULICA;1;37;365
BOQUILLA 6290-1NX P/ CORTAR;1;37;18.9
BOTON DE FASE;1;37;34.58
BRAZO PITMAN;1;37;54.25
BRAZO PITMAN;1;37;45
BROCA DE ALTA VELOCIDAD BAV 13/64;1;37;1.7
BROCA DE ALTA VELOCIDAD BAV-5/8;1;37;18.15
BROCA P/HIERRO TRUPER;1;37;0.75
BROCA TITANIUM;1;37;13.95
BROCA TITANIUM 1/2;1;37;25.1
BROCA TITANIUM 1/4;1;37;5.8
BROCA TITANIUM 1/8;1;37;4.75
BROCA TITANIUM 3/16;1;37;3.6
BROCA TITANIUM 3/8;1;37;13.95
BUJE ADAPTADOR LATERAL;1;37;34.5
BUJE ADAPTADOR LATERAL;1;37;34.5
BUJE CENTRAL ORIG. SUSP. HENDRICKSON;1;37;125
BUJE CENTRAL ORIGINA;1;37;125
BUJE P/ PIERNA ORIG. SUSP. HENDRIKSON;1;37;58.2
BUJE P/ PIERNA ORIGINA;1;37;58.2
BUJE P/ PIN HOJA HENDRICKSON;1;37;11.4
BUJE P/ PIN HOJA HENDRIKSON/;1;37;11.5
BUJE P/ TENSORA ESPECIAL;1;37;59
BUJE PARA TENSORA;1;37;36.85
BUJES DE BIELA PB-1194;11;37;16.62
BUJES MR-5143;1;37;19.16
BUJES ORIG. P7 TIJ;1;37;34.92
BUJIAS;1;37;3
BUJIAS BPR5ES;1;37;2.23
BUSHING;1;37;9.04
CABLE DE EMERGENCIA;1;37;15.25
CABLE DE MOTONIVELADORA;1;37;339
CABLE HOOD;1;37;12.58
CABLE PARA BUJIAS;1;37;18
CABLE PASA CORRIENTE DE BATERIA;1;37;4.5
CABLE VELOCIMETRO ORIG;1;37;131.67
CAMARA D/ FRENO;1;37;22.75
CAMISA HEMBRA;1;37;1.15
CAMISAS 11012-43G10;11;37;114.58
CANDELA ORIG;1;37;61.7
CANDELAS PZ-39;1;37;11.16
CANGREJA SURTEK C/FORRO;1;37;13.06
CAÑUELA DE PARABRISA;1;37;22.6
CAPO P/ TOY;1;37;112.49
CAPUCHON IZQUIERDO;1;37;2
CARBON ARRANQUE HILUX;11;37;15.68
CARBON PARA D28111;1;37;11.55
CARBONES PARA FREIGHTLINER;11;37;16.63
CARDA DE COPA CT608 ;1;37;5.78
CARDAN COMPLETO TRACERO;1;37;452
CARRETE P/ PIÑON 16913A;1;37;47.25
CARRETE PIÑON PARA CAJA;1;37;25.35
CASQUETES;11;37;29.78
CAUTIN, TIPO LAPIZ CAU-300X;1;37;46.55
CELECT INJ 3411756RX;1;37;362.46
CENTRO DE ALTA PRESIÓN;1;37;6
CEPILLO CILINDRICO;1;37;150
CEPILLO METALICO;1;37;40
CHAPA PARA GABETA;1;37;3.2
CHAPA YALE ITALIANA;1;37;19
CHISPERO REDONDO.;1;37;3.25
CHUMACERA COMPLETA;1;37;169.95
CINCEL PLANO 15/16X23/32X12 PLG;1;37;3.45
CINCEL PLANO 7/8X5/8X10 PLG;1;37;2.75
CINCRONIZADORES PARA CAJA;1;37;337.5
CINTA METRICA 100 MTS TRUPER;1;37;35
CINTA METRICA 8MTS;1;37;19.3
CINTA METRICA STANLEY;1;37;19.3
CINTA STANLEY GLOBAL;1;37;12.25
COLLARIN;1;37;65
COMPUTADORA PARA VEHÍCULO;1;37;900
CONTACTO DE ARRANQUE;1;37;3
CONTACTO DE ARRANQUE TYT HILUX;1;37;1.35
CONTACTO DE SELENOIDE;1;37;10.13
CORONA DELANTERA;1;37;800
CORONA DELANTERA Y CORONA TRASERA;1;37;2034
CORREA DENTADA;1;37;16.95
CREMALLERA COMPL. DIRECCION;1;37;452
CRUCETA DE CARDAN MIXTA;1;37;23.35
CRUCETA P/ CARDAN;1;37;29.7
CRUCETA P/CARDAN MIXTA;1;37;29.79
CRUCETA PARA CENTURY;1;37;64.69
CRUCETA PARA CENTURY 6;1;37;64.69
CRUCETA PARA COLUMBIA VOLVO;1;37;63.91
CRUCETAS PARA CARDAN;1;37;20
CUBO CUADRADO D-5410-M;1;37;1.95
CUBO CUADRO D-5538-H;1;37;8.5
CUBO P/ DOBLE;1;37;197.76
CUBO P/DOBLE;1;37;134.47
CUCHILLA DE 3 AGUJEROS METIZA;1;37;120.07
DEPOSITO DE AGUA P/ TRICOS;1;37;73.3
DESARM. 1 PUNTA PHILIPS 1;1;37;0.5
DESTOR PLANO DE GOLPE URREA;1;37;6.68
DESTOR. PHILLIPS DE GOLPE UREA;1;37;5.8
DESTORN INDUST;11;37;16.8
DESTORNILLADOR PHILLIPS;1;37;2.95
DISCO DE CLOUTH ORIG;1;37;267.25
DISCOS DE FRENO;1;37;50
DISCOS DE FRENO 43512-OKO10J;1;37;63.52
DISCO C ACERO;1;37;2.15
DISCO CORTE RAPIDO;1;37;1.35
DISCO DE LIJADO LIMPIO;1;37;1.43
DISCO DE METAL;1;37;6
DISCO DIAMANT-SEGMENT;1;37;13.5
DISCO LIJA 6;1;37;0.86
DISCO METAL;1;37;5
DISCO PARA PULIR;1;37;3.92
DISCO POLIFAN;1;37;5.65
DISCO ZIRCONIO LAMINADO;1;37;3.75
DISCO-4510 DISCO SABLE;1;37;1.45
DISCOS DE CORTE RAPIDO;1;37;3
DISCOS DE PULIR;1;37;3.5
ELECTRODOS;3;37;6.5
ELECTRODOS ALUMINIO;1;37;1.25
DRUM MINOLTA;1;37;256.37
EJE 7 X 39 4.04;1;37;1130
EJE DE LEVA;1;37;141.25
EMPAQUE D/ PUNTERIA;1;37;39.6
EMPAQUE DE CARTER;1;37;45.11
EMPAQUE DE CULATA ORIG;1;37;133.09
EMPAQUE DE MOTOR;11;37;140
EMPAQUE DE MOTOR;11;37;135.76
EMPAQUE DE PUNT;1;37;6.06
EMPAQUES DE CARBURADOR ;1;37;75
EMPAQUES DE CULATA;11;37;25
ENFRIADOR DE ACEITE ORIG;1;37;666.66
ESCALERA COMERC ALUMINIO;1;37;83
ESCOBILLA BOSCH 22;1;37;13.56
ESFERAS INFERIORES;1;37;25
ESFERAS SUPERIORES;1;37;25
ESPARRAGO 90942-02037;1;37;1.89
ESPARRAGO DELANTERO IZQUIERDO;1;37;8.68
ESPARRAGO IZQUIERDO;1;37;2.65
ESPARRAGO P/ BUFA;1;37;5.97
ESPARRAGO P/ LLANTA;1;37;12.31
ESPARRAGO P/BUFA D /FREIGHTLINER;1;37;5.97
ESPARRAGOS .;1;37;2.11
ESPARRAGOS;1;37;5
ESPATULA;1;37;1.9
ESPEJO CONVEXO;1;37;8.78
ESPEJO LAT.;1;37;43.35
ESPEJO LATERAL CUADRADO CON CONVEXO;1;37;13.64
EXTENSION FLEXIBLE PARA GRASERAS BO-FLEX -12 ;1;37;5.45
FAJA 13X1225;1;37;10
FAJA A100 SUPERTBELT;1;37;12.03
FAJA B32 SUPERBELT;1;37;8.54
FAJA B54 SUPERBELT;1;37;9.34
FAJA B55 SUPERBELT;1;37;8.5
FAJA CANALES;1;37;24.87
FAJA DE CANALES;1;37;24
FAJA DE MOTOR;1;37;10
FAJA DE MOTOR;1;37;30
FAJA PARA CUCHILLA;1;37;65.64
FAJAS 9690.;1;37;14.68
FAJAS B-126;1;37;32.28
FAJAS B-34;1;37;3.28
FAJAS B-91;1;37;23.47
FANT CLOUTH ORIG;1;37;328.98
FANT CLOUTH ORIG;1;37;374.09
FERULA #08;1;37;6
FERULA #10;1;37;10
FÉRULA MANGUERA HIDRÁULICA;1;37;5
FILTRO 228-9130 DE ELEMENTO CATERPILLAR;1;37;66.5
FILTRO CABINA AW 85;1;37;22
FILTRO CAT 1R-1808;1;37;83
FILTRO DE ACEITE CATERPILLA;1;37;31.88
FILTRO DE ACEITE CUMMINS;1;37;40.22
FILTRO DE ACEITE DUAL CORTO;1;37;48.65
FILTRO DE ACEITE FREIGHTLINER;1;37;8.75
FILTRO DE ACEITE INTER NAVISTA;1;37;24.91
FILTRO DE ACEITE ISIZU;1;37;8.21
FILTRO DE ACEITE ORIG. 26311-45010;1;37;37.29
FILTRO DE ACEITE ORIG. 90915-YZZD2.;1;37;17.42
FILTRO DE ACEITE P/ DETROIT;1;37;11.4
FILTRO DE ACEITE PH;1;37;6.08
FILTRO DE ACEITE TYT;1;37;4.25
FILTRO DE ACEITE TYT 3L CRU/MAZS;1;37;4.24
FILTRO DE AGUA ELEMENTO RETROEXCABADORA;1;37;53.03
FILTRO DE AGUA LFW-4071;1;37;11.89
FILTRO DE AGUA MOTOR DETROIT;1;37;9.33
FILTRO DE AIRE AF-773;1;37;7.21
FILTRO DE AIRE LARGO K2700;1;37;13.5
FILTRO DE AIRE NISSAN FRONTIER;1;37;11.25
FILTRO DE AIRE ORIGINAL TYT;1;37;47.6
FILTRO DE AIRE P/ MERCEDEZ;1;37;33.59
FILTRO DE AIRE P527682;1;37;72.4
FILTRO DE COMB. NE-856;1;37;1.63
FILTRO DE COMB. ORIG. 31945-45001;1;37;47.28
FILTRO DE COMBUSTIBLE;1;37;9.38
FILTRO DE COMBUSTIBLE C/ SENSOR;1;37;10.1
FILTRO DE COMBUSTIBLE NISS;1;37;10.5
FILTRO DE COMBUSTIBLE PARA MERC;1;37;51.74
FILTRO DE COMBUSTIBLE TYT HILUX;1;37;9.5
FILTRO DE COMBUSTIBLE TYT HILUX;1;37;69.84
FILTRO DE COMBUSTIBLE TYT HILUX 2L;1;37;9.5
FILTRO DE DIESEL COMBUSTIBLE CATERPILLAR;1;37;16.65
FILTRO DE DIESEL DE ELEMENTO;1;37;21.85
FILTRO DE DIESEL MOTONIVELADORA;1;37;68
FILTRO DE ELEMENTO DE ACEITE;1;37;17.12
FILTRO DE ELEMENTO DIESEL COMBUSTIBLE DETROIT;1;37;10
FILTRO DE POWER STEERING;1;37;23
FILTRO HIDRAULICO DE ACEITE;1;37;21.75
FILTRO P/COMPRESOR 24BM/1;1;37;20
FILTRO SECADOR FE 1003;1;37;18
FILTRO SECUNDARIO SEPARADOR DE AGUA;1;37;87
FILTRO SEPARADOR COMBUSTIBLE;1;37;16.35
FILTRO SEPARADOR COMBUSTIBLE-AGUA;1;37;21.8
FILTRO TRAMPA DE COMB;1;37;13.18
FILTRO/1R-1807 ACEITE/B76;1;37;39.47
FILTROS DE ACEITE;1;37;15
FILTROS DE AIRE;1;37;20
FILTROS DE COMBUSTIBLE;1;37;25
FLASHER 12V/2;1;37;8.13
FLECHA CENTRAL DE CARDAN;1;37;350
FUNDA DE CARDAN;1;37;70
FUSER MAINTENANCER KIT DOR HP LASERJET;1;37;250
FUSIBLE FK2-30A;1;37;0.45
FUSIBLE FM-015J;1;37;0.42
FUSIBLE MAXI GRANDE;1;37;1.75
FUSIBLE MIN;1;37;0.5
FUSIBLE P/ CARRO;1;37;0.25
FUSIBLE TERMICO 30A;1;37;0.15
GATO HIDRAULICO 5 TONEDAAS;1;37;66.5
GRACERAS CURVAS GC-8MM;1;37;0.68
GRACERAS GR-3/8;1;37;0.56
GRANADA DE 1 1/4;1;37;19
GRASERA DE 10 MM;1;37;1
GUARDAFANGO;1;37;39.95
GUÍA DE ESCAPE;1;37;8
GUIA VALVULAS DE ADMISION;1;37;20
GUIA VALVULAS DE ESCAPE;1;37;20
HIDROVAC 44610-3D770;1;37;115.26
HOJA DE RESORTE LISA;1;37;75
HOJA MADRE RES. 6BG1-1D;1;37;58.58
HOJA PRIMERA DE FRIGTLINER;1;37;195
HOJA PRIMERA DE HENDRICKSON;1;37;68
HOJA REFUERZO DE HENDRICKSON;1;37;40.95
HOJA SEGUNDA HENDRICKSON;1;37;69
HOJAS DE RESORTE UNIVERSAL;1;37;33.13
HULE P/ COPLIN P/ DIR;1;37;17.29
HULES DE BARRA ESTABILIZADORA;1;37;15
HULES DE BARRA ESTABILIZADORA PUNTA;1;37;15
INSERTO;1;37;0.55
INSERTO DE 1/4/1484X;1;37;0.55
INSERTO DE 5/8 463X10;1;37;1.5
INSERTOS 3/8;1;37;0.4
INVERSOR DE CORRIENTE DUA;1;37;210
11 DE FAJAS 7M-4702 ;1;37;159.95
KIT CILINDRO/BOTELLA;1;37;156.78
KIT DE BARRA DE ARRASTRE;1;37;29.26
KIT DE BARRA TENSORA;1;37;13.62
KIT DE CARBONES;1;37;10
KIT DE EMPAQUES;1;37;20.34
KIT DE EMPAQUES DE PARTE BAJA;1;37;196.52
KIT DE FILTROS DE AIRE MOTOR;1;37;316.08
KIT DE GANCHOS DE CRUCETA;1;37;14.67
KIT DE REPARACION MAZA HIDRAULIC;1;37;66.54
KIT DE RETENEDOR Y EMPAQUE;1;37;33
KIT DE RETENEDORES Y EMPAQUES;1;37;33
KIT DE RODILLOS DE IMPRESOR LASER;1;37;155
KIT ESPECIAL ESPARRAGO;1;37;9.75
KIT ORING INYECTOR INTER;1;37;18
KIT OVERHAUL SIN PISTONES;1;37;880.45
KIT P/ MOTOR ARRANQUE;1;37;39.8
KIT P/ MOTOR ARRANQUE;1;37;39.8
KIT P/ MOTOR ARRANQUE;1;37;39.8
LABIOS DE ASPIRACION;1;37;79.1
LAMINA AXIALES;11;37;7.88
LAMPARA  TIPO TORTUGA;1;37;2.1
LAMPARA LED BLANCA;1;37;18.5
LAMPARA STOP LED;1;37;23.25
LAMPARAS TRAS;1;37;15.83
LIMA TRIANGULAR;1;37;1.75
LLAVE CHORRO 1/2;1;37;5.25
LLAVE MIXTA;1;37;92.65
LLAVE MIXTA;1;37;3.65
LLAVE STILSON FOY 18 PULG;1;37;12.54
MACHETE PULIDO LISO;1;37;5.8
MAND 3/8 MANDRIL;1;37;4.35
MANECILLA INT;1;37;6.78
MANGO DE ESTRELLA;1;37;7
MARCADOR DE TEMPERATURA;1;37;26
MARTILLO OREJA 16 ONZAS;1;37;5.5
MARTILLO OREJA 8 ONZAS;1;37;3.95
MAXIFRENO;1;37;60.5
MAXIFRENO TIPO 30 BENDIX;1;37;60.5
MAXIFRENO TIPO 30 BENDIX;1;37;60.5
MECANISMO ORIG. P/ SUBIR VIDRIO;1;37;142.95
MENBRANA P/ MAXIFRENO;1;37;3
MOTOR ARRANQUE BENDIX 37 MT ;1;37;53
MOTOR DE ARRANQUE;1;37;238.35
MOTOR P/ DEP. DE AGUA DE TRI.ORIG;1;37;147.38
NAVAJA CAZADOR;1;37;8.75
ORIG. ODK;1;37;0.68
ORING 2MM;1;37;1.5
ORING ORIG. DE INY;1;37;4.28
OVERHAUL KIT INTE;1;37;1490
PALA IMAC. COMBAT M/LARGO;1;37;7.5
PALA IMACASA CLASSIC;1;37;7.75
PAR DE ESCOBILLA;1;37;11
PAR DE FRICCION;1;37;24.85
PAR DE FRICCION 4515;1;37;21.5
PAR DE FRICCION PICO DE LORA;1;37;24.85
PAR DE LODERA FREIGHTLINER;1;37;32.59
PAR DE PITO CARACOL;1;37;23.44
PARABRISAS DELANTERO;1;37;600
PARCHE #02;1;37;4
PASTILLAS;11;37;71.19
PASTILLAS 41060;11;37;31.76
PASTILLAS DE CALIBRACIÓN;1;37;10
PASTILLAS ORIG;11;37;321.56
PASTILLAS ORIG 04465-OK160;11;37;118.77
PASTILLAS PARA NISSAN Y TOYOTA;;37;25
PIEZAS DE FRICCION;1;37;4.06
PIEDRA PARA AFILAR;1;37;1.3
PIN;1;37;3.1
PIN CENTRAL C/ TUERCA;1;37;2.9
PIN P/HOJA DE RESORTE HENDRICKSON;1;37;21
PINES GUIAS;1;37;2.83
PIÑON 4302041;1;37;114.71
PIÑON AUXILIAR EATO FULLER;1;37;108
PIÑON PARA CAJA;1;37;97.03
PIÑON Y CORONA 41201-09650;1;37;1017
PIÑONES;11;37;654
PIOCHA C/MANGO IMACASA;1;37;11.65
PISTONES;11;37;169.87
PITO DE CARACOL HELLA;1;37;39.38
PLANTA GENERADORA Y CDI STARTER PARA MOTOCICLETA;1;37;120
PLATINOS;1;37;25
PLUNGER P/ SELENOIDE;1;37;12.25
PLUNGER P/ SELENOIDE TRIANGULAR;1;37;12.25
PLUNGER PRS REGULADOR;1;37;65
POLEA DE MOTOR;1;37;240.71
POLVERA EXT. P/ FLECHA;1;37;9.96
POLVERA INT;1;37;8.28
POLVERA INT. P7 FLECHA;1;37;10.29
POLVERA PALANC;1;37;21
POLVERAS P/ FLECHA;1;37;12.48
PORTA FUSIBLE AUDIO;1;37;2.9
PORTA FUSIBLES AUDIO;1;37;3.32
PORTA FUSIBLES AUDIO;1;37;2.9
PORTA FUSIBLES AUDIO PIPE;1;37;3.32
PRECAMARAS;1;37;22.6
PRECAMARAS BR 00;1;37;15.94
PRENSA CUMMINS ESTAMPADA;1;37;350
PRENSA DE CLOUTH ORIG;1;37;299.68
PROTECTOR CENTRAL P/ BOMPE;1;37;98.34
PROTECTOR P/ BOMPER;1;37;75.1
PUNTA PHILIPS #2;1;37;0.4
PUNTAS;1;37;13.2
PUNTAS;1;37;141.25
RADIADOR DYNA;1;37;452
RADIADOR EMB37101A;1;37;140.25
RADIADOR TY37118BM;1;37;126.06
RADIADOR WLVH-15-200;1;37;474.61
RATCH FRESADO ORDINARIO;1;37;22.75
RATCHET STANLEY;1;37;16.45
REGULADOR DE VOLTAJE;1;37;36.89
RELAY 5 PATAS A BOSCH;1;37;7.7
REMACHADORA POP STANLEY;1;37;17.9
REPUESTO P/ CUCHI;1;37;1.15
REPUESTOS;1;37;300
RESORTE;1;37;1.5
RESORTE P/ SINCRONIZADOR;1;37;1.14
RESORTES DE VALVULA;1;37;12.43
RETENEDOR;1;37;9.04
RETENEDOR (RETAINER);1;37;2.48
RETENEDOR 68326;1;37;4.52
RETENEDOR DE CIGUEÑA;1;37;68
RETENEDOR DELANTERO CIGUEÑA;1;37;18
RETENEDOR P/ BUFA STEMCO;1;37;47.21
RETENEDOR P/ BUFA STEMCO PISTA;1;37;47.21
RETENEDOR P/ BUFA TRASERA;1;37;22.95
RETENEDOR P/ YUGO;1;37;29.38
RETENEDOR TOMA FUERZA;1;37;7.49
RIEL PARA GAVETA;1;37;2.5
RIN 10.50 X17.5;1;37;986.58
RIN MILIMETRICO P/ CABEZAL;1;37;85
RIN MILIMETRICO P/CABEZAL;1;37;85
RINES 42611-0KB92;1;37;150
RODAMIENTOS Z620;1;37;9
SEGURO P/ FRICCION;1;37;0.75
SEGURO/ GANCHO IZQUIERDO;1;37;38
SELENOIDE 40/42MT/CATERPILLA;1;37;36.31
SELENOIDE 40/42MT/CATERPILLAR;1;37;53.08
SELLO DE VALVULA P/ DT408-466E;1;37;12
SELLOS DE VALVULA;1;37;1.28
SELLOS INTERNOS;1;37;0.85
SENSOR DE TEMP;1;37;59.66
SENSOR ELECTRONICO DE COLANT;1;37;48.25
SIERRA P/HIERRO BELLOTA;1;37;0.95
SILVIN CUADRADO;1;37;13.25
SINCRONIZADORES P/ CAJA;1;37;40.35
SOPORTE DE RESO. DEL ORIG;1;37;53.68
SOPORTE ORIG. P7 MOTOR;1;37;271.25
SOPORTE P/ TIJ;1;37;19.89
SOPORTE RADIADOR TYT HILUX;1;37;105
SOPORTE TRASERO P/ MOTOR;1;37;72.29
STOP  TYT HILUX;1;37;18.6
SURTIDOR D/ ACEITE;1;37;39.95
TAPON CIEGO MULTI USO;1;37;1.9
TAPON DE CABEZAL;1;37;20.34
TAPON DE RADIADOR;1;37;8.07
TAPON DE RADIADOR;1;37;8.73
TAPON MACHO 3/4;1;37;4
TAPON MP-18.;1;37;3.39
TAPON T/RANA P/SANITARIO;1;37;1.35
TENAZA ELECTRICISTA STANLEY;1;37;10.5
TENAZA P/ARMADOR;1;37;3.25
TENSORA COMPLETA AJUSTABLE 70MM FRIGHTLINER;1;37;113.97
TERCER BRAZO;1;37;99.44
TERCER BRAZO;1;37;80
TERMINAL BARRA EST.;1;37;37.06
TERMINAL DE DIRECCIÓN;1;37;21.18
TERMINALES DE DIRECCION EXTERNA;1;37;20
TERMINALES DE DIRECCION INTERNA;1;37;30
TERMINALES EXT. P/ DIRECCION;1;37;23.96
TERMINALES INT. P/ DIRECCION;1;37;29.2
TICTAX CINTA METRICA;1;37;10
TIJERA P/ ALUMINIO;1;37;14.9
TIJERA P/ALUMINIO STANLEY;1;37;14.9
TIJERA SUP. IZQ. ORIG;1;37;244.6
TIJERA SUP. ORIG;1;37;130.52
TOLVA ORIG;1;37;146.29
TOLVA P/ BOMPER;1;37;28.49
TOMA FUERZA FULLER ACOPLE DIRECTO;1;37;495.04
TOPES DE CAPERUZA;1;37;4.62
TORM-1/4X1;1;37;0.15
TRIP (CORREDIZAS;1;37;47.3
TUBO ABASTO;1;37;3
TUBO P/ FRENO;1;37;7.12
TURBO ET/87;1;37;780
UNION 62X8;1;37;4.8
UNION DE 1/4;1;37;3.5
VALV. D/CONTRO;1;37;4.75
VALVULA COBRA/ CAJA ELECTRICA;1;37;224.99
VALVULA COMPLETA P/ MAXIFRENO;1;37;19.5
VALVULA D/ENTRADA;1;37;6.5
VALVULA DE ADMISION;1;37;27.35
VALVULA DE ADMISION DT404-466E;1;37;32
VALVULA DE DESCARGA DE AIRE;1;37;13.13
VALVULA DE ESCAPE DT466;1;37;47.5
VALVULA DE PROTECCION;1;37;52
VALVULA DISTRIBUIDOR/ REPARTIDOR DE AIRE;1;37;14.13
VALVULA RANGER CAJA;1;37;69
VALVULA RELAY;1;37;37.9
VENTILADOR PARA AUTO;1;37;14.45
VENTOLERA ORIG;1;37;39.25
YUGO DE CARDAN;1;37;100
YUGO DE CARDAN;1;37;90.4
ZAPATAS DE FRENO;11;37;32.11
"ABRAZADERA  CONDUIT DE 1/2"" DE 1 PATA";1;38;0.09
"ABRAZADERA CONDUIT DE 3/4"" DE 1 PATA";1;38;0.11
AISLADOR TIPO CARRETE DE PORCELANA;1;38;1
ALAMBRE DE COBRE #16;1;38;0.35
ALAMBRE THHN SOLIDO # 14 (NEGRO);35;38;0.3
"BARRA PUESTA TIERRA 5/8"" X 8"" COPPERWELD";1;38;5
BASE PARA FOTOCELDA FISHER CON EMPAQUE Y TORNILLO CENTRAL;1;38;4
BATERIA 1110MF;1;38;120
BATERIA 41HD;1;38;107
BATERIA ACDELCO;1;38;101.7
BATERÍA AUTOCRAFT;1;38;198.22
BATERIA N70Z;1;38;103.03
BATERIA NX120MF;1;38;118
BATERIAS DE VEHICULOS 100 AMPERIOS;1;38;100
BATERIAS DE VEHICULOS 75 AMPERIOS;1;38;80
BATERIAS GRANDE;14;38;5
BATERIAS MEDIANA;14;38;3
BATERIAS PEQUEÑAS;14;38;2
BOMBILLO 2 CONTACTOS BOSH;1;38;1.25
BOMPER DEL. TY40213B;1;38;121.94
BOMBILLO LED DE 12W E26 120V;1;38;3.25
BOMBILLO LED DE 16W E26 120V;1;38;9
BOMBILLO LED DE 65W E40 100-240V;1;38;30
BOMBILLO LED DE 9W E26 120V;1;38;2.75
CABLE ASCR # 2;35;38;4
CABLE DE ALUMINIO;35;38;0.7
CABLE DUPLEX (ACSR Y WP) # 6;35;38;0.6
CABLE THHN # 10;35;38;1
CABLE THHN # 6;35;38;1.8
CABLE THHN # 8;35;38;1.25
CABLE TRIPLEX (ACSR Y WP(2)) # 6;35;38;0.85
CABLE TSJ;42;38;5
CABLE WP # 2;35;38;5
CAJA 4X2 PLASTICA RECTANGULAR;1;38;0.5
"CAJA 4X4"" PLASTICA NOCK OUT 1/2"" - 3/4""";1;38;2.5
"CAJA 5 X 5"" DOBLE FONDO ";1;38;2.5
CAJA METALICA 4X2;1;38;0.5
CAJA OCTAGONAL PLASTICA ;1;38;0.75
CAJA TERMICA 4 ESPACIOS ;1;38;25
"CEPO DE COBRE PARA BARRA COPPERWELD 5/8""";1;38;1.25
CEPO PERNO PARTIDO DE ALUMINIO P/CABLE #4;1;38;5
CINTA AISLANTE 1711;1;38;1.4
CINTA AISLANTE SUPER 33;1;38;4.7
CLEVIS ESTRIBO PARA AISLADOR DE CARRETE ;1;38;2.5
CONECTOR DE COMPRESION YP25U25;1;38;2.5
CONECTOR DE COMPRESION YP26AU2;1;38;1.75
CONECTOR DE COMPRESION YP26AU2;1;38;1.5
CONECTOR DE COMPRESION YPC2A8U;1;38;0.9
CONECTOR DE COMPRESION YPC2A8U;1;38;1.25
CONECTOR PARA CABLE (AMARILLO);1;38;0.23
"CONECTOR PARA TECNODUCTO 1""";1;38;2.5
CONECTOR MACHO;1;38;1.98
"CONECTOR PARA TECNODUCTO 1/2""";1;38;1
"CONECTOR PARA TECNODUCTO 3/4""";1;38;1.75
"CONECTOR RECTO METALICO PARA CABLE 1/2""";1;38;0.35
CORTACIRCUITO PARA 13KV;1;38;78.5
DADO TERMICO 1 POLO 15 AMP;1;38;5
DADO TERMICO 1 POLO 20 AMP;1;38;5
DADO TERMICO 2 POLO 20 AMP;1;38;5
DADO TERMICO 2 POLO 50 AMP;1;38;5
DIFUSOR PARA LAMPARA DE MERCURIO DE POLICARBONATO;1;38;3
ESTRIBO PARA AISLADOR DE CARRETE;1;38;5.5
EXTENSION PARA CORTACIRCUITO Y PARARRAYO;1;38;10
EXTENSIONES ELECTRICAS;1;38;5
EXTENSIONES ELECTRICAS;1;38;5
FOCO 53 PEQUEÑO;1;38;0.8
FOCO 9004;1;38;11.25
FOCO ALOGENO DE BOMPERS;1;38;14.93
FOCO DE HALURO METAL DE 400W;1;38;20
FOCO DE MERCURIO DE 175W;1;38;7
FOCO DE SODIO DE 400W;1;38;20
FOCO H11 HALOGENO;1;38;10.16
FOCO H4;1;38;6.33
FOCO P/ LUZ FRONTAL;1;38;6.78
FOCO P/ STOP;1;38;0.8
FOCO P/ VIA;1;38;0.68
FOCOS (158);1;38;1.25
FOCOS DE 60 WATTS;1;38;1
FOCOS DE 60 WATTS;1;38;1
FOTOCELDA FISHER AZUL ORIGINAL;1;38;7
FUSIBLE TIPO T DE 10 AMP;1;38;3.5
FUSIBLE TIPO T DE 15 AMP;1;38;4
FUSIBLE TIPO T DE 2 AMP;1;38;3.25
FUSIBLE TIPO T DE 20 AMP;1;38;5
FUSIBLE TIPO T DE 3 AMP;1;38;3.3
FUSIBLE TIPO T DE 5 AMP;1;38;4.5
FUSIBLE TIPO T DE 6 AMP;1;38;3.5
FUSIBLE TIPO T DE 8 AMP;1;38;3.5
GRAPA PARA LINEA VIVA AGP;1;38;9.75
HOUSING P/LAMPARA TIPO CANASTA;1;38;35
LAPMARA DE HALURO METAL DE 400W;1;38;30
LUMINARIA LED TIPO PROYECTOR DE 100W - 150W;1;38;250
MAIN DE 250 AMP 240V;1;38;300
MASTER TUBO LED 18W 6500K 120V T8;1;38;10
PARARRAYO DE 13KV;1;38;65
RECEPTACULO DE BAQUELITA IRROMPIBLE;1;38;1
REFLECTOR 120 W.INTERPERIE;1;38;15
REFLECTOR 120 W.INTERPERIE;1;38;15
REGLETA DE 6 TOMAS;1;38;15
REGLETA DE 6 TOMAS;1;38;15
RELE BIMETALICO;1;38;32.64
REMATE PREFORMADO P/ACSR #6;1;38;2.5
SCOCTH LOOK ROJO;1;38;0.25
SOCKET CERAMICA FOCO;1;38;1.56
SOCKET CERAMICA FOCO;1;38;2.25
SOCKET DE PORCELANA BASE E40;1;38;4
SOCKET METALICO 1;1;38;0.75
SOCKET PLASTICO;1;38;1.74
SOCKET PLASTICO P/ RELAY;1;38;2.18
SWICHT DE PALANCA;1;38;2.13
SWITCH CORTA CORRIENTE;1;38;37.51
SWITCH DE PALANCA FREIGHTLINER;1;38;135
SWITCH DE PITO P/ STAR DE BOTON;1;38;5.5
SWITCH DOBLE BTICINO INTEGRADA;1;38;4
